id,procurement_type,package_name,coordinates
21036357,PEKERJAAN_KONSTRUKSI,Pembangunan Gedung Kantor Camat Denpasar Barat Kota Denpasar,
17924872,PENGADAAN_BARANG,"Pengadaan Perlengkapan Peserta Didik-Kain Atasan Coklat,Kain Atasan Putih dan Kain bawahan peserta didik SMP",
19756432,PEKERJAAN_KONSTRUKSI,"Penataan Kawasan Mata Air Pura Beji Meninting dan Rehabilitasi Saluran Irigasi DI Selat Berteh, Kecamatan Baturiti",
17948904,PENGADAAN_BARANG,Saluran U Pracetak Tipe DS 4 ( 80x80x120 Precast) T 10 Ton,
17930979,PENGADAAN_BARANG,Kain Tenun Endek Bali,
21036597,PENGADAAN_BARANG,Beton K300,
21047740,PENGADAAN_BARANG,Pek. Saluran U Pracetak Type DS 4A (dengan Tutup),
21749636,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
21780004,PEKERJAAN_KONSTRUKSI,Rehabilitasi Pagar Depan Kantor Makorem 163/Wira Satya Denpasar,
21029395,PENGADAAN_BARANG,"Gorong-gorong Kotak Beton Bertulang ukuran dalam 80 cm x 80 cm, Precast",
18489794,PENGADAAN_BARANG,Tenaga Keamanan/Anggota,
17946363,PENGADAAN_BARANG,Saluran U Pracetak tipe 60x80/120 Precast,
18823674,JASA_LAINNYA,Belanja Jasa Operator Kapal Penyeberangan KMP NJA,
18482464,PENGADAAN_BARANG,MobileDiagnost wDR HP,
17939952,PENGADAAN_BARANG,NNP11984 Luminer Lengkap Led 40W Premier HL Auto Dimming,
21054263,PENGADAAN_BARANG,Saluran U Pracetak Tipe DS 4A (dengan tutup) (Precast),
21778512,PENGADAAN_BARANG,OPMI Lumera 700 with Resight 700,
21765266,PENGADAAN_BARANG,Konsolidasi Paket Pengadaan Barang/Jasa Berupa AC (Air Conditioner),
17948078,PENGADAAN_BARANG,"OPTIVISTA EPK-i7010, VIDEO PEDIATRIC BRONCHOSCOPE (PB), VIDEO ADULT BRONCHOSCOPE (AB), VIDEO THERAPEUTIC BRONCHOSCOPE (TB)",
21760197,PENGADAAN_BARANG,Alat Peraga Praktik Sekolah Pengadaan Peralatan Praktik Kejuruan - Konsentrasi Keahlian Perhotelan (DAK) SMKN 3 Kintamani,
21060427,PENGADAAN_BARANG,Sesajen Kegiatan Upacara Keagamaan Panca Yadnya,
21038999,PENGADAAN_BARANG,2.15.02.2.02.0001 Belanja Modal Instalasi Lain (Pemasangan Lampu Penerangan Jalan umum dengan Sistem  Smart APJ  Kawasan Pariwisata Jl. Danau Tamblingan sanur.),
21778094,PENGADAAN_BARANG,"Peralatan Praktik Kejuruan - Konsentrasi Keahlian Kuliner (DAK) SMKN 1 Tembuku, SMKN 1 Kubu",
21779480,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17953017,PENGADAAN_BARANG,Saluran berbentuk U Tipe DS 3 (60x80x120 precast) T. 10 ton,
21775710,PENGADAAN_BARANG,"Peralatan Praktik Kejuruan - Konsentrasi Keahlian Agribisnis Pengolahan Hasil Pertanian (DAK) SMKN 1 Petang, SMKN 1 Kintamani",
21753474,PENGADAAN_BARANG,Belanja Obat-obatan -Obat,
17950558,PENGADAAN_BARANG,Fuji Ac 2 PK,
18013225,PEKERJAAN_KONSTRUKSI,Rekontruksi Jalan Sekaan - Batur,
21749395,PENGADAAN_BARANG,"Peralatan Praktik Kejuruan - Konsentrasi Keahlian Teknik Sepeda Motor (DAK) SMKN 3 Singaraja, SMKN 1 Kubu",
17933235,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
21054432,PENGADAAN_BARANG,Saluran U Pracetak tipe DS 3a (dengan tutup),
17953396,PENGADAAN_BARANG,Toyota All New Alphard 2.5 G Hybrid CVT Modelista ( Non Premium Colour ),
21062508,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17921546,PENGADAAN_BARANG,Saluran berbentuk U Tipe 40x60x120 (dengan tutup),
21047711,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21030276,PENGADAAN_BARANG,Saluran U Pracetak Tipe DS 3a (dengan tutup),
17921170,PEKERJAAN_KONSTRUKSI,"Pembangunan Seawall dan Bangunan Pengaman Pantai Lainnya - Belanja Modal Bangunan Pengaman Sungai/Pantai dan Penanggulangan Bencana Alam Lainnya - Pembangunan Jembatan dan Jalan pada Kawasan Hutan Mangrove TAHURA Ngurah Rai dari Suwung  Lemo Menuju Pura Taman Sari, Desa Adat Tanjung Benoa, Kecamatan Kuta Selatan di Kabupaten Badung",
19755538,PENGADAAN_BARANG,"Pek.1 M3 Pas Batu Belah dengan Mortar tipe N, fc 5,2 Mpa Manual, Setara 1SP : 4PP . untuk beda tinggi lebih dari 0 s.d. 1 m",
17920794,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21060102,PENGADAAN_BARANG,Belanja Modal Alat Angkutan Darat Bermotor Lainnya,
17940141,PEKERJAAN_KONSTRUKSI,Belanja Hibah Barang kepada Pemerintah Pusat - Pembangunan Fasilitas Pos Jaga dan Penataan Ruang Gedung Kantor Kejaksaan Negeri Badung,
21033366,PENGADAAN_BARANG,Saluran U Pracetak Tipe DS 4A (dengan tutup) (Precast),
17951641,PENGADAAN_BARANG,Saluran berbentuk U Tipe DS 3 (60x80/120),
21056577,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Penumpang,
21036948,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Khusus (Mobil Rescue) - PERUBAHAN,
21060000,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Khusus (Mobil Rescue) - PERUBAHAN,
21036348,PENGADAAN_BARANG,Alphard 2.5 HV CVT,
18359514,PENGADAAN_BARANG,GL Ecs-01 - Varian 93 - Gastro-Colon-Bronchoscopy V2,
21060773,PENGADAAN_BARANG,Belanja Modal Alat Studio Lainnya,
21042685,PENGADAAN_BARANG,Relief Diorama,
19756200,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Anyelir,
21047117,PENGADAAN_BARANG,"Endoscopy Set (7000 System, Gastro EG760R, Colon EC760R-V/L, CYW100)",
18489557,PEKERJAAN_KONSTRUKSI,Pembangunan Ruang Kelas Baru (RKB) dan Fasilitas Penunjang pada SDN 5 Gianyar,
17939942,PEKERJAAN_KONSTRUKSI,"Belanja Modal Bangunan Gedung Tempat Pendidikan, Pembangunan Sarana,Prasarana Utilitas Sekolah - SD No. 1 Ayunan",
19757719,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Kukuh-Jadi,
17953272,PENGADAAN_BARANG,"Saluran U Pracetak Tipe DS 3 (60x80/120 Precast), T 10 Ton",
17921253,PENGADAAN_BARANG,Meja Siswa  VRO-SD17,
18012214,PEKERJAAN_KONSTRUKSI,"Rekontruksi Jalan Nusantara 3, Jalan Sugriwa, I, Ii, Iv, Tamanbali Guliangkangin 1, Uma Anyar - Kuning Iii, Bunutin - Bunutin Dan Rekontruksi Jalan Kubu - Samania",
18604285,PENGADAAN_BARANG,New Carry Pick Up WD  Ac PS,
18482252,PEKERJAAN_KONSTRUKSI,Pengadaan dan Pemasangan LPJU di 7 Kecamatan Kab. Gianyar,
17945289,PENGADAAN_BARANG,"Saluran U Pracetak Tipe (60x80/120 Precast), T 10 Ton",
17934306,PENGADAAN_BARANG,Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas,
19763673,PENGADAAN_BARANG,"Pek.1 M3 Pas Batu Belah dengan Mortar tipe N fc  5,2 Mpa Manual, Setara 1SP : 4PP . untuk beda tinggi  0 s.d. 1 m Lansiran 200 M",
18356237,PEKERJAAN_KONSTRUKSI,Peningkatan SPAM Perdesaan Desa Sembiran dan Sekitarnya,
18013161,PEKERJAAN_KONSTRUKSI,"Rekonstruksi  Jalan Undisan Kaja - Sekaan,  Bengang - Pura Dalem,Yangapi - Penagalandih, Dan  Jalan Kubusuih - Manikaji",
21051702,PENGADAAN_BARANG,Belanja BHP Orthopedi,
21042125,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Penumpang,
21061597,PENGADAAN_BARANG,Pemasangan Box Tangkapan Air dan Tutup Cast Iron,
18490883,JASA_LAINNYA,Pengadaan Perangkat Vidiotron,
17921295,PENGADAAN_BARANG,Baja Tulangan sirip-BjTS 420B,
17933935,PENGADAAN_BARANG,"Saluran berbentuk U tipe DS 1, SBP 40/60x120 cm T. 10 ton (Precast)",
21760361,PEKERJAAN_KONSTRUKSI,Pembangunan Pengaman Pantai Syahbandar di Kabupaten Karangasem,
17949315,PENGADAAN_BARANG,"Saluran U Pracetak Tipe 80x80x120 cm Precast, T 10 Ton",
18825507,JASA_LAINNYA,Biaya langganan listrik,
21771877,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya ( Penunjang Medik),
21035935,PENGADAAN_BARANG,TRIDENT X-VIEW 3D PANORAMIC DR CEPH 3D MULTI FOV 11X14 & TIMBALISASI dan QA/QC device,
17946666,PENGADAAN_BARANG,"Belanja Pemeliharaan Jalan dan Jembatan-Jalan-Jalan Kabupaten, Bahan Baku Pemeliharaan Jalan di Kabupaten Badung, Bahan Baku Pemeliharaan Jalan",
17939440,PENGADAAN_BARANG,Laston Lapis Antara AC-BC,
19766798,PENGADAAN_BARANG,"Pek. Laston Lapis Aus (AC-WC), Terpasang",
21046017,PENGADAAN_BARANG,Saluran U Pracetak DS 4A (Dengan Tutup) (Precast),
17948575,PEKERJAAN_KONSTRUKSI,"Belanja Modal Bangunan Gedung Tempat Pendidikan, Pembangunan Sarana,Prasarana Utilitas Sekolah - SD No. 2 Angantaka",
17952151,PENGADAAN_BARANG,Tutup Pracetak Bermotif UK. 80x120x15 cm dan Ubin Penuntun Difable T 10 Ton,
21063553,PENGADAAN_BARANG,2.15.02.2.02.0002 Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Listrik (Rumah lampu Komplit LED 120 W),
19760641,PENGADAAN_BARANG,NKV-550 Ventilator P1,
21780928,PEKERJAAN_KONSTRUKSI,Belanja Modal Bangunan Gedung Kantor Pembuatan Bangunan Gedung TNKB dan Kantin pada Badan Pendapatan Daerah Provinsi Bali,
17939507,JASA_LAINNYA,"Belanja Jasa Iklan/Reklame, Film, dan Pemotretan (Pendokumentasian Tugas Pimpinan)",
19768922,PENGADAAN_BARANG,Belanja Modal Alat Kantor Lainnya,
17933856,PENGADAAN_BARANG,Belanja Modal Alat Dapur,
17935677,PENGADAAN_BARANG,Buldozer D65,
17922565,PEKERJAAN_KONSTRUKSI,Belanja Modal Rambu Bersuar - Pengadaan dan Pemasangan Lampu Penerangan Jalan di Kecamatan Mengwi,
17939829,PEKERJAAN_KONSTRUKSI,Belanja Modal Bangunan Parkir - Pembangunan Garase Mobil Pemadam Kebakaran di Pos Pemadam Kebakaran Puspem Badung,
17931812,PENGADAAN_BARANG,Sewa Excavator PC 75,
21043296,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21048417,PENGADAAN_BARANG,Belanja Bahan-Bahan Bakar dan Pelumas,
17927070,PENGADAAN_BARANG,"Tutup Pracetak  Dengan motif (Type UK. 110 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
17941194,PENGADAAN_BARANG,"Saluran U Pracetak Tipe DS 5 (100x100/120 Precast), T 10 Ton",
18612257,PENGADAAN_BARANG,Belanja Barang dan Jasa BLUD,
18485212,PENGADAAN_BARANG,Pengadaan Lampu LED PJU di 7 Kecamatan Kab. Gianyar,
17925333,PENGADAAN_BARANG,"Saluran U Pracetak Tipe DS 3 (60x80/120 Precast), T 10 Ton",
21771892,PENGADAAN_BARANG,"Pekerjaan Laston Lapis Aus ( AC-WC), Terpasang",
17939775,PEKERJAAN_KONSTRUKSI,"Belanja Modal Bangunan Gedung Tempat Pendidikan, Pembangunan Sarana,Prasarana Utilitas Sekolah - SD No. 4 Penarungan",
21755881,PENGADAAN_BARANG,Pasangan Batu dengan Mortar,
18490320,PENGADAAN_BARANG,Pek. Laston Lapis Aus (AC-WC) tebal 6 cm,
18481544,PENGADAAN_BARANG,Cleaning Service,
17947381,PENGADAAN_BARANG,"Saluran berbentuk U Tipe 80/80 x 120 Cm (dengan tutup Pracetak tipe andesite UK. 110 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
19761295,PENGADAAN_BARANG,"Laston Lapis Aus (AC-WC), Terpasang",
21753160,PENGADAAN_BARANG,"Peralatan Praktik Kejuruan - Konsentrasi Keahlian Bisnis Digital (DAK) SMKN 1 Gianyar, SMKN 1 Bangli",
21769474,JASA_LAINNYA,Belanja Jasa Penyelenggaraan Acara,
17950988,PEKERJAAN_KONSTRUKSI,"Belanja Modal Bangunan Gedung Tempat Pendidikan, Pembangunan Aula dan Penataan Halaman TK Negeri Pembina Abiansemal",
17945183,PENGADAAN_BARANG,"Tutup Pracetak bermotif (Type UK. 110 x 120 x 15 cm+Ubin Penuntun Difable ) , T 10 Ton",
21046644,PENGADAAN_BARANG,Bekisting lantai ( 2 Kali Pakai ),
19763103,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Jepun,
21774646,PENGADAAN_BARANG,Konsolidasi Paket Pengadaan Barang/Jasa Berupa Laptop,
18600533,PENGADAAN_BARANG,Beton fc 15 Mpa ( Terpasang ),
17940138,PENGADAAN_BARANG,"Tutup Pracetak Bermotif (Tipe UK. 110x120x15 cm dengan Ubin Penuntun Difable), T. 10 Ton",
21749251,PENGADAAN_BARANG,ION Metro Manage Service 100 Mbps,
17940402,PENGADAAN_BARANG,Saluran U Pracetak 60x80x120 Precast T 10 Ton,
18602495,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) Terpasang,
21031955,PENGADAAN_BARANG,2.15.02.2.02.0001 Belanja Modal Instalasi Lain (Rumah lampu Komplit LED Smart Post Top khusus Kawasan  Pariwisata Jl. Danau Tamblingan sanur.),
17948091,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
21049275,JASA_LAINNYA,Belanja Perjalanan Dinas Biasa,
17936070,JASA_LAINNYA,"Penanganan sampah melalui pemilahan dan pengolahan sampah di instalasi pengolahan sampah TPS3R, PDU, TPST, TPS, SPA, PSEL/PLTSa, RDF, pusat pengomposan, biodigester, Bank Sampah dan fasilitas lainnya sesuai dengan peraturan perundangan,Belanja Pemeliharaan Alat Pertanian-Alat Pengolahan-Alat Processing ( Rehab dan Pemindahan Incenerator)",
18488616,PEKERJAAN_KONSTRUKSI,Penataan Simpang Pengosekan - Nyuh Kuning,
21030747,PENGADAAN_BARANG,Lapis Fondasi Agregat Kelas A,
19759062,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Ruas Tiying Gading - Labak Suren,
21756837,JASA_LAINNYA,Belanja Jasa Tenaga Kesehatan,
18015297,PEKERJAAN_KONSTRUKSI,"Pelebaran Jalan Landih - Penaga, Dan Rabat Beton Jalan Tanggahan - Serokadan",
17947865,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
18481444,PENGADAAN_BARANG,Cios Select (Flat Detector - Advanced),
21759714,PENGADAAN_BARANG,Pengadaan Pompa Intake SPAM Burana,
21065337,PEKERJAAN_KONSTRUKSI,Rehabilitasi Gedung Kantor Camat Denpasar Timur Kota Denpasar,
17939572,PENGADAAN_BARANG,Saluran berbentuk U Tipe DS 3 (60x80x120 precast) T. 10 ton,
17930526,PENGADAAN_BARANG,NNP12984 Luminer Lengkap Led 90 Watt Premier HL Auto Dimming,
17929783,PENGADAAN_BARANG,"Beton struktur bervolome besar, fc 30 Mpa",
18679902,PENGADAAN_BARANG,Belanja Modal Instalasi Gardu Listrik Lainnya (Penambahan Daya Listrik 555 Kva),
21776447,PENGADAAN_BARANG,Pek. Pasangan Batu Armor w : 750 - 1000 kg,
18353443,PENGADAAN_BARANG,Fiber Optik Internasional Dedicated 2000 Mbps,
17939582,PENGADAAN_BARANG,Balifiber Fiber Optik Internasional 1500 Mbps,
17939474,PENGADAAN_BARANG,"Tutup Pracetak Bermotif (Type UK. 110 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
18823754,JASA_LAINNYA,Belanja Docking KMP. NJA,
21030550,JASA_LAINNYA,Belanja Jasa Outsourcing Tenaga,
21035825,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Khusus,
18347777,PEKERJAAN_KONSTRUKSI,Rehabilitasi Jalan Sp3. Jn. Gerokgak - Bendungan Gerokgak dan Rehabilitasi Jalan Pantai Asri,
21778486,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17942664,PENGADAAN_BARANG,Saluran berbentuk U Tipe DS 3 (60x80/120),
17924600,PENGADAAN_BARANG,Kliner Junior,
18489711,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) tebal 6 cm,
21053811,PEKERJAAN_KONSTRUKSI,Pembangunan Gedung Rumah Singgah Kota Denpasar,
19765259,PENGADAAN_BARANG,"B. Pekerjaan Laston Lapis Aus (AC-WC), Terpasang",
18489136,PENGADAAN_BARANG,Saluran Beton Pracetak Tipe U60/60 (K350) Gandar 10 Ton,
19758821,JASA_LAINNYA,Belanja Kawat/Faksimili/Internet/TV Berlangganan  Sewa Bandwidth Layanan Free wifi Untuk Masyarakat,
21059068,PENGADAAN_BARANG,"Bronchoscopy Set (7000 System, Standard EB580S, Treatment EB580T)",
17931299,PENGADAAN_BARANG,Pagar BRC Costum lapis hot dip galvanis,
18483060,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) Tebal 6 cm,
17932192,PENGADAAN_BARANG,Penyediaan Baja Struktur Grade 345 (Kuat Leleh 345 MPa) lapis hot dip galvanis,
21060760,PENGADAAN_BARANG,Belanja Modal Alat Besar Darat Lainnya,
18487775,PEKERJAAN_KONSTRUKSI,Pekerjaan Penataan Kawasan Pura Beji Ketewel,
17932545,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
18481565,PENGADAAN_BARANG,Saluran  Siklop berbentuk U,
17951852,PENGADAAN_BARANG,PENGADAAN PRECAST TEROWONGAN TYPE Dinding 115.30.8 cm,
18682001,PENGADAAN_BARANG,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,
18686684,PEKERJAAN_KONSTRUKSI,Pembangunan Jalan Ruas Jalan Purasana - Teki,
21032615,PEKERJAAN_KONSTRUKSI,Penataan Akses dan Lobby Gedung Graha Sewaka Dharma,
17934597,PENGADAAN_BARANG,Penyediaan Unit Pracetak Gelagar Tipe I Bentang 30 meter,
17950346,PENGADAAN_BARANG,Penyediaan Unit Pracetak Gelagar Tipe I Bentang 30 meter,
17947092,PEKERJAAN_KONSTRUKSI,Peningkatan Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Peningkatan Saluran Irigasi Subak Karang Dalem di Kecamatan Abiansemal Kabupaten Badung,
18348825,PENGADAAN_BARANG,Belanja Obat-Obatan-Obat,
18482290,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya,
17927328,PEKERJAAN_KONSTRUKSI,Belanja Modal Rambu Bersuar - Pengadaan dan Pemasangan Lampu Penerangan Jalan di Kecamatan Kuta,
17925587,JASA_LAINNYA,Belanja Modal Peremajaan dan Pengembangan Perangkat Akses Internet di Puspem Badung,
18484691,PEKERJAAN_KONSTRUKSI,Rehabilitasi Saluran Drainase di Desa Singapadu,
21754930,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
21056331,PENGADAAN_BARANG,Laston Lapis Aus (Ac-WC),
21060901,PEKERJAAN_KONSTRUKSI,Pembangunan TPS3R di Kelurahan Sesetan,
17938662,PENGADAAN_BARANG,"Saluran U Pracetak Tipe (60x80/120 Precast), T 10 Ton",
18824817,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Sekartaji  - Sedihing,
21056828,PENGADAAN_BARANG,Belanja Bahan-Bahan Bangunan dan Konstruksi,
17947902,PENGADAAN_BARANG,Belanja Modal Alat Rumah Tangga Lainnya (Home Use),
18491410,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC) tebal 6 cm,
17939867,PENGADAAN_BARANG,"Saluran U Pracetak Tipe DS 4 (80x100x120 Precast), T.  10 Ton",
19760140,PENGADAAN_BARANG,Belanja Modal Alat Kantor Lainnya,
18485737,PENGADAAN_BARANG,Excavator 20 Ton Customize,
17926489,PENGADAAN_BARANG,Kursi Siswa VRO-HL9 SMP / SMA,
18483300,PENGADAAN_BARANG,Mobil Pemdam Kebakaran 5000L Double Cabin - HINO,
17939337,PEKERJAAN_KONSTRUKSI,Belanja Modal Bangunan Gedung untuk Pos Jaga - Pembangunan Pos Polisi dan Gudang Bumdes di Simpang Padonan,
18485350,JASA_KONSULTANSI_BU_KONSTRUKSI,Manajemen Konstruksi Pembangunan Gedung Utama Puspem Gianyar,
21043712,PEKERJAAN_KONSTRUKSI,Pembangunan TPS3R di Desa Pemecutan Kaja,
17921748,PENGADAAN_BARANG,"Saluran berbentuk U Tipe 30/30x120 (Dengan Tutup) Precast, T  10 Ton",
18816975,PENGADAAN_BARANG,Truck Sampah,
17931193,PEKERJAAN_KONSTRUKSI,Belanja Modal Bangunan Gedung Tempat Pendidikan Penataan Halaman SMP Negeri 7 Mengwi,
17940158,PENGADAAN_BARANG,"Tutup Pracetak bermotif (tipe UK. 80 x 120 x 15 cm+Ubin Penuntun Difable) , T. 10 Ton",
17935525,PENGADAAN_BARANG,Pengadaan Precast Terowongan Type U 80.15.30.8 cm,
17935820,PENGADAAN_BARANG,Laston Lapis Antara AC-BC,
21031835,PENGADAAN_BARANG,Pemasangan 1 m2 Bata Tulikup,
18824669,PENGADAAN_BARANG,Pengadaan Mesin Pemusnah Sampah,
19763328,PENGADAAN_BARANG,1  m3 Pengecoran  Beton  menggunakan  Ready  Mixed,
18011208,PEKERJAAN_KONSTRUKSI,Pembangunan Gedung UTD,
21767809,PENGADAAN_BARANG,ION Internet Dedicated 30 Mbps,
17925230,PENGADAAN_BARANG,Perkerasan Blok Beton 20x20x8 abu-abu Fc 20 Mpa,
21036342,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
17950509,PENGADAAN_BARANG,Belanja Modal Peralatan Personal Computer,
21048123,PENGADAAN_BARANG,Laston Lapis Aus (Ac-WC),
17944357,PENGADAAN_BARANG,Perkerasan Blok Beton 20x20x8 abu-abu Fc 20 Mpa,
18365219,JASA_LAINNYA,Belanja Sewa Mess/Wisma/Bungalow/Tempat Peristirahatan (Sewa Tempat),
18014099,PEKERJAAN_KONSTRUKSI,"Rekonstruksi Jalan Kedisan - Pande Mas, Dan  Beluhu - Gluwung",
17948858,PENGADAAN_BARANG,Lapis Pondasi Agregat Kelas A,
18817118,PENGADAAN_BARANG,pengadaan whelloader,
21064536,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Angkutan Barang (Dump Truck),
21056418,PENGADAAN_BARANG,Belanja Farmasi HD,
18484487,PENGADAAN_BARANG,Laston Lapis Aus (Ac-WC) Tebal 6 CM,
21061086,PENGADAAN_BARANG,"Frame + Cover Manhole Tipe A - Bintang Besar (precast Fc.30),  T. 10 ton",
17953152,PENGADAAN_BARANG,Wheel Loader,
21065080,PENGADAAN_BARANG,Isuzu NLR Mikrobus Sekolah,
17924320,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
18822479,PEKERJAAN_KONSTRUKSI,Peningkatan Jalan Bunga Mekar - Pura Kalibun,
18681753,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Ruas Jalan Alas Ngandang - Gunggung,
18605814,PEKERJAAN_KONSTRUKSI,"Pemeliharaan Berkala/Rehabilitasi Jalan + Rekonstruksi/Peningkatan Kapasitas Struktur Jalan Lingkar Br. Yeh Sumbul, Pemeliharaan Berkala/Rehabilitasi Jalan + Rekonstruksi/Peningkatan Kapasitas Struktur Jalan Sp. Br. Pasar Dauh Tukad - Tukad Yeh Buah, Pemeliharaan Berkala/Rehabilitasi Jalan + Rekonstruksi/Peningkatan Kapasitas Struktur Jalan Sp. Br. Sembung IX - Br. Sembung I, Pemeliharaan Berkala/Rehabilitasi Jalan + Rekonstruksi/Peningkatan Kapasitas Struktur Jalan Munduk Ranti - Pk. Jajang",
18343624,PENGADAAN_BARANG,Belanja Pakaian Seragam Siswa SD Bantuan Siswa Tidak Mampu di Kabupaten Buleleng Tahun 2025 (Seksi Kurikulum dan Peserta Didik SD),
18360794,JASA_LAINNYA,Belanja Iuran Jaminan Kesehatan bagi Kepala Desa dan Perangkat Desa (2.13.04.2.01.0005),
17934681,PENGADAAN_BARANG,"Tutup Pracetak bermotif (tipe UK. 80 x 120 x 15 cm+Ubin Penuntun Difable) , T . 10 Ton",
17926298,PENGADAAN_BARANG,Laston Lapis Antara (AC-BC),
21781501,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Penumpang,
17931462,PENGADAAN_BARANG,Belanja Modal Kendaraan Bermotor Angkutan Barang( KSB Hydraulic Mobile Flood Pump ),
18486006,PEKERJAAN_KONSTRUKSI,Rehabilitasi Bendung Majangan,
17942453,PENGADAAN_BARANG,Belanja Modal Electric Generating Set,
21779799,PENGADAAN_BARANG,Layanan Bus Bali Dalam Kawasan Sarbagita,
17941253,PENGADAAN_BARANG,Laston Lapis Antara AC-BC,
19764430,PENGADAAN_BARANG,IP Transit International FO 600 Mbps,
19766909,PENGADAAN_BARANG,"Pekerjaan Lasston Lapis Aus (AC-WC), Terpasang",
19762832,PENGADAAN_BARANG,Skylift Full Telescopic 17 Meter Type CR ( Hino 136 HD ),
17939313,PENGADAAN_BARANG,Tas Sekolah Siswa SMP,
17939143,PENGADAAN_BARANG,"Laston Lapis Aus (AC-WC), tebal 5 cm",
18013191,PEKERJAAN_KONSTRUKSI,Rekonstruksi Jalan Toya Bungkah Tampurhyang,
18482848,PENGADAAN_BARANG,Belanja Bahan-Bahan Lainnya,
17932268,PENGADAAN_BARANG,Laston Lapis Antara ( AC - BC ),
17953248,PEKERJAAN_KONSTRUKSI,Peningkatan Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Peningkatan Saluran Irigasi Subak Babakan Bengkel II di Kecamatan Petang Kabupaten Badung,
17951569,PEKERJAAN_KONSTRUKSI,Rehabilitasi Jaringan Irigasi Permukaan - Belanja Modal Bangunan Pembawa Irigasi - Rehabilitasi Jaringan Irigasi D.I Latu di Kecamatan Abiansemal Kabupaten Badung,
21042437,PEKERJAAN_KONSTRUKSI,Pembangunan TPS3R di Desa Pemecutan Kaja,
17924774,PENGADAAN_BARANG,"Belanja Modal Kendaraan Bermotor Khusus ( Truck Tangga ), Pengadaan Kendaraan Dinas Operasional atau Lapangan",
17951876,PENGADAAN_BARANG,Pengadaan kendaraan Dinas Operasional atau Lapangan,
17945481,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
17953058,PENGADAAN_BARANG,NNP13984 Luminer Lengkap Led 120W Premier HL Auto Dimming,
17932205,PENGADAAN_BARANG,"Tutup Pracetak Bermotif (Type UK. 120 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
18481948,PENGADAAN_BARANG,VERSANA PREMIER Ultrasound System - 5 Probes Shared Service,
17949582,PENGADAAN_BARANG,Pemasangan Baja Struktur,
17944213,PENGADAAN_BARANG,Pengadaan Precast Terowongan Type Penutup 1/2 Dia Rad R 40 - 30 cm,
21761832,PENGADAAN_BARANG,Aspal Emulsi CRS 1,
17930857,PENGADAAN_BARANG,Belanja Alat/Bahan untuk Kegiatan Kantor-Perlengkapan Dinas,
21045832,PENGADAAN_BARANG,Laston Lapis Aus (AC-WC),
19757846,PENGADAAN_BARANG,Pemasangan 1 M2 Bata Press Style Bali  01,
21042739,PENGADAAN_BARANG,Saluran U Pracetak Tipe DS 4 (Precast),
17945268,PENGADAAN_BARANG,"Tutup Pracetak Bermotif (Type UK. 80 x 120 x 15 cm+Ubin Penuntun Difable) , T 10 Ton",
